G1F022_lb_E2	G1F022_lb_null	G1F025_lb_null	G1F025_v_null	G4F019_lb_null	G4F019_v_E2	G4F019_v_null	G4F020_lb_E2	G4F020_lb_null	G4F020_v_null	MAF003_lb_null	MAF003_v_null	MAF006_lb_E2	MAF006_lb_null	MAF006_v_E2	NOF007_lb_E2	NOF007_lb_null	NOF007_v_E2	NOF007_v_null	NOF009_lb_E2	NOF009_lb_null	WEF001_lb_null	WEF001_v_E2	WEF001_v_null	WEF002_lb_E2	WEF002_lb_null	WEF002_v_null	DVF007_lb_null	DVF007_v_E2	DVF007_v_null	DVF008_lb_E2	DVF008_lb_null	DVF008_v_E2	DVF008_v_null	LAF007_lb_E2	LAF007_lb_null	LAF007_vert_null	LAF008_lb_null	LAF008_vert_null	WAF011_lb_E2	WAF011_lb_null	WAF011_v_E2	WAF011_v_null	WAF014_lb_E2	WAF014_lb_null	WAF014_v_E2	WAF014_v_null
ENSFDAG00000020000	0.446533974392205	1.15979756696984	-0.374079902240659	-1.21202077902137	-0.490371881322604	0.476266636259862	0.0220771130559196	-0.120910384755367	-0.192323035714853	0.334625886296086	-2.74111444323446	-2.19255898645752	0.836980905114212	1.29407246522884	1.28415483205559	0.0063789039010036	-1.43090924185818	-2.00578294822563	0.938394009345377	1.0614641190921	1.5607436119095	0.0453820703982633	1.80728067542405	1.1474097305901	-1.09387720414574	-0.337421611700658	-1.58284592811515	1.22057965133731	-0.312138063958998	-0.417063016838762	0.264631795322097	-0.0285396975879364	-0.560399634946966	0.236146632437285	1.8411345442558	1.07662463689115	0.531068930538468	-0.791567461213627	-2.37406112228269	-2.38178626407498	-2.755462893581	-1.64876497219987	-2.08337993426418	2.55945558579668	3.06166384878555	1.59832852331538	2.00733634526431
ENSFDAG00000020792	-0.0813844082459321	0.198652616221244	1.09249010807004	-1.10527723898653	0.275333215154775	0.657438469665926	-0.229019562703012	-0.358349066407438	-0.0770113491383886	-0.298605915403745	-0.394976358940528	-1.04227040274869	1.33173717909005	1.28839851672085	-0.937928605099316	-0.855706847896159	-0.675491389514518	-1.6375727653473	-1.50476754897087	2.31696067529325	2.52668209565312	0.461799888380625	0.325606800712908	-0.784962843630684	-0.566488076284408	0.446866079748776	-0.0406145901027859	0.376186267590067	-0.234626950526101	0.0389143561002201	0.578879762090973	0.161208680741933	-0.329392033996887	-0.579994753490817	1.37902461963144	-0.00112754112707147	-0.0286382422479714	-0.304043377707286	-1.00534686245061	-1.10697932797169	-1.78442804077433	-0.884716759840987	-1.18145151213627	1.32218478913221	1.39916296550813	1.02817699596065	1.02572036011139
ENSFDAG00000021218	-0.301883322145139	-0.0112574797502605	0.104534750753522	0.206934885150773	-0.260127857440005	-0.06510357248224	-0.197176259571524	-0.0158469683906333	0.0559156651728641	0.481940477989551	-0.00414637485011848	-0.120483226765435	-0.00782838796165208	0.338493806217368	-0.209689433646609	-0.176868749495847	-0.187950741249596	-0.24654815852095	-0.187738831240535	0.295910953591259	0.504546889992902	0.0468754944291279	0.240930620142483	-0.217174156832704	-0.0371565803457639	-0.153847716761339	0.111919516938608	0.242118248470992	0.00251807218416999	0.130991245305764	-0.0393195501223875	-0.0266052060325093	-0.202385234541787	-0.104777044696081	0.173022124743854	0.152552481757697	-0.125634802670714	0.052495674744975	-0.251985063458177	-0.329997837053621	-0.314476988610915	-0.221233057173483	-0.276401800766233	0.454592562228958	0.450133459590801	0.181028610739812	0.0568765380643841
ENSFDAG00000021474	0.0514773695696533	0.304644855360735	0.415595988406584	-0.80015509725883	-0.252618365400139	0.540450593258986	0.00889963320216314	-0.0556624486274444	0.148320798394183	-0.364362470683425	-0.71437976892914	-1.42056053097808	1.31180539798275	0.0580383142235901	0.607153961512187	0.0861749055496199	-1.15133925297274	-2.18067494363107	0.404948508706619	1.34941789445705	1.58532889627397	0.800472123591882	0.701701212033023	0.708227634727876	-0.715804510144351	-0.480362833573158	-1.18199721563295	0.636788417716922	-0.795971308846212	0.387541827152309	0.990984128064915	0.288661334697059	-1.06803249582576	-0.122878179344653	1.2093296139002	1.35462496000105	0.770184583777181	-1.39874004013552	-1.92073176132951	-2.73726233514975	-2.74154503779651	-0.864410912771513	-2.26339036935827	2.59052020168986	2.6973780528631	1.81830637184456	1.5528116464618
ENSFDAG00000022303	-0.266550907366712	0.289122514849677	0.381645403172798	-0.447431222885256	-0.651956989361296	0.0277780314659104	-0.297156915445079	0.122089122887322	0.280573078622657	0.482759032499845	-0.994571889123078	-1.10954543640523	0.398646818843108	0.906525346564552	0.313707830821128	-0.255894481013226	-1.14515315089606	-1.38002751767639	0.57379617564766	0.847084252678817	1.39334708354574	0.888183749439181	1.07992334562597	0.05854808597645	-0.813288451276548	-0.375050037284832	-1.04153265584746	0.184219547932583	0.4229730355515	0.616176266827987	-0.55652890674807	-0.500550597051546	0.104764581458642	-0.34768922238235	1.27261171037295	0.232899638406089	0.36685234015442	-1.27770384541906	-0.511356013648655	-1.22911025451033	-1.66996285916619	-0.564205367747359	-0.489835552401107	1.08066892279831	1.47134073674397	0.539467826890668	0.88812956221848
ENSFDAG00000032055	-0.608726490332693	0.641131915588272	0.506176018625453	-0.634258637297758	0.402167999463104	1.32383914479995	-0.288715779451607	-0.258689280158774	-0.50399299362978	-0.632875271246078	-0.933850155443599	-1.23603909961112	1.27114527989841	-0.0788155542598359	0.579672385992779	0.00422149425158658	-1.13121183967446	-1.08741242428107	-0.680120871113671	1.83356209355614	1.50892444714758	0.234616894078604	1.19367609011601	0.0749856447785414	-1.26853441537603	0.315365038098277	-0.510248666704392	0.652718532914071	1.39490325903809	1.54864756491634	-1.75486580292679	-2.27736066813245	0.976596265569563	-0.677787789101798	1.80082996752804	1.03352339856287	-0.669021807779403	-0.582802891847323	-1.45702528091574	-1.83458341644253	-2.01619054560892	-0.593661936633307	-1.86746894819924	1.69568730550995	2.34702805852158	0.795418940138214	1.55653566256212
ENSFDAG00000007619	0.0146121410346964	0.065467766639272	0.659218402862463	-0.69756736107548	0.1611185160902	-0.325152155753989	-0.607736303965095	0.384760459838083	0.59805036870321	-0.31381959641161	0.179328876779049	-1.16491349414838	1.04371008265259	-0.187849325471106	0.0908573452795682	-0.382323447827002	-1.02435474484711	-1.25894947069209	-1.86750882561548	2.2286133406098	2.38236767693273	1.58679559491846	0.408738149797037	-0.194089953016214	-0.966428506300173	0.0767721248652773	-1.12741561508131	0.832929404656512	-1.05676203947374	-1.03275383865188	1.24865266921766	0.620052789984423	-0.464927756158567	-0.144508351053097	1.6841762427322	1.6553049959998	1.00598000008543	-2.11065568124635	-2.0987358721954	-2.52731920989926	-2.17188702300328	-2.03233108558586	-2.5756478665891	2.77018821796131	2.57463895587349	1.98920121122148	1.81900697973134
ENSFDAG00000017875	0.304560027371442	0.218853928273029	-0.162259389504505	-0.327516974918643	0.269068618359398	-0.30425711016706	0.390121915067492	0.0167357771524212	0.0246470716966094	-0.373933915961596	-0.857434868647633	-0.232522141414688	-0.435229478220635	0.707026423697162	0.455431363590661	-0.0106399767084118	-0.951849447766255	-1.26873980678856	0.0687358423749092	1.28590002300469	1.51578592436557	0.597020503715763	0.117378530646134	0.450946433492768	0.04170900516575	-1.08080788629433	-0.478589310500724	-0.0372412162467255	0.167616398620773	-0.079165242137639	-0.748769422932784	-0.250097465652524	0.637905009035282	0.177625579708055	0.915584062027363	0.0959519016785464	0.0328146526291784	-0.46184567981172	-0.437193867604726	-0.964173830473332	-0.846549262390365	-0.602474006612153	-0.791597281042963	1.26110069791914	1.27932019353982	0.471471528026637	0.325061517560623
ENSFDAG00000008459	-0.0522120957637036	0.349360876519835	0.298318297922025	-0.643316737605599	0.405494974377098	0.87971427486741	0.542851677766425	-0.742187319502826	-0.123581574436115	-0.824733624006267	-2.19095119939061	-1.86567536170442	1.67323833957479	0.881718776213478	0.183378585876371	-0.540866173978107	-1.65930489494228	-2.66449913220149	-0.169736877725865	2.40234636546322	2.79764619423362	1.07766624879046	0.543539107198194	-0.0762623454069127	-1.58551342870211	1.58602033777425	-1.23120118053309	0.475143147757555	-1.38799343997062	-0.202065234472934	0.918310123798639	0.852339514195989	-0.0753406956383355	0.0235894188372032	1.97604419498851	1.17551673998232	0.739202066476203	-1.14627337912602	-2.5308403965723	-2.50048477401998	-2.41671386335276	-1.88994796811441	-1.52396951002738	2.54150789665101	2.86954621951156	1.70131894650759	1.78690454665891
ENSFDAG00000006702	-0.514989256952023	-0.603185646450258	0.463805204549642	0.594138417907513	-0.383409127949167	0.223926299257815	0.157442308815266	-0.160955798947235	-0.206814345461489	0.41752067182557	0.533453584994113	0.736658304125649	-1.55684994868493	-0.953597109524595	1.63588035897442	0.190264219436455	0.230240931387385	0.333768393695903	1.15730072322373	-0.776684845282442	-1.14039984311437	-0.294852927034379	0.338711775872014	0.464901335191201	-0.274682513049638	-0.201175882321108	0.00191344430818452	-1.48660306955336	0.756483645583163	0.916173517594025	-1.13950841781122	-0.613694324955345	0.725368086346337	0.414255911181121	-0.569505022896438	-0.381121553815863	0.510130654263119	-0.0853665069735134	0.473002474842673	-0.195028166800261	-0.0511079030393358	0.347823015059801	0.525881435753665	-0.76813913116324	-0.772709257274732	0.436653719106629	0.296539367639707
ENSFDAG00000009249	-0.323741248020238	0.127744192163114	0.923376381511258	-0.677173335775818	-0.0509159263059784	0.0265755430935641	-0.0732778474311067	0.0111291217268334	-0.0494475079975798	0.141340364121758	-0.613568574998477	-1.55781408712857	2.33133507060038	0.375592386809744	-0.28267832765574	-0.0607920004751508	-0.983396296725271	-1.36312858422737	-0.830814896195569	1.58329363862452	1.75344721080458	1.50245805260233	0.755257810082355	-0.656626226467243	-0.802095342968423	0.165843886286788	-1.2928195689959	0.442211948720673	-0.484061288466878	-0.499722486549593	0.810965735722546	0.613766557445265	-0.403382744768396	-0.524808904125933	1.21034004935979	0.768671965801705	-0.0141509290736526	-0.605900615463447	-1.30090427526269	-1.17022324260625	-1.79399434116181	-1.338399346307	-1.54275848379693	1.72957003164612	1.79818916122857	1.0771788906729	1.11811401572403
ENSFDAG00000016194	0.409828715918821	0.606918915421424	0.339848490874995	-1.36873483925329	0.238778840851518	0.784490930684964	0.530832330789259	-0.739117588498594	-0.142013980019177	-0.585446797909443	-0.905561205405824	-1.85375694227056	1.66625663039001	0.597797854862606	-0.0909641919445425	0.371899788559213	-1.42544346140746	-2.09833593584246	0.578476289252121	1.59970382484155	1.79316334263306	0.243742737450563	0.46377085059312	0.276697868197485	-0.537168983847579	0.602663391113134	-0.982456105537221	1.11645294201618	-1.38338628288878	0.214770690761284	0.15602861134447	0.125509974870625	-1.00906918794717	0.990202446298653	1.16280428928594	1.52892618959888	0.902576471391586	-0.576509586427713	-2.98800851872034	-1.70649890789907	-2.54320730680534	-1.0356106195505	-2.37401092983198	2.29630410086943	2.30058546655404	1.61617575220274	1.51010214035508
ENSFDAG00000008936	1.21414841734411	1.81167279426007	-1.19312692601219	-1.73659450828846	0.21700656631258	0.380734684609134	0.239406732826101	-0.73120562087932	-0.277543736928479	0.215382863953455	-2.22913526596807	1.02951637758144	0.309998044975288	-0.325021386168844	1.49417359506239	0.24148394178829	-1.0526372186466	-0.447999710150846	0.263541932534502	0.588277248381909	0.577483930075959	0.190246729002249	1.2159585254477	1.17287339293599	-0.0176858705041969	-0.993888541168706	-1.86551668921959	0.423220718960068	2.12835970667048	0.498427385186188	-2.20563355105817	-1.20779023778195	0.954407770665574	-0.768863147870859	1.83525894011352	1.08801767950682	1.38209719051035	-4.08320084984004	-0.136920460887247	-3.1468560196732	-3.43469398102894	-1.52500127316927	-0.765535313986389	2.34646039476654	2.14632086319504	2.36951976183648	1.93742756832224
ENSFDAG00000010928	0.295527965751411	0.586656846950699	-0.26322067983121	-0.59817024963022	0.446644839124477	-0.943097229294432	0.0976171188513653	0.513875107419111	0.208209406839834	-0.369965486369942	-0.721584143777752	-0.830129202975921	0.684727755702546	0.10796601304867	0.674552377393162	0.175176182197907	-0.676909714867022	-0.913301858635373	0.0166400035076748	0.562739617658817	1.15404662903162	0.656553056477638	-0.410253360336065	-0.13073042975436	-0.508142024369769	0.572954868559896	-0.108500939473325	-0.119722260627265	0.483268298393801	0.139150777113523	-0.272946933947799	0.433263739990693	-0.311768556863425	-0.435065156121842	1.04788955339746	0.932997657484237	0.202909860580639	-1.3577007509677	-0.772205870251265	-1.04325901367594	-0.638582889687959	-0.786737853482828	-1.00179420973392	1.12138822417026	1.06179202590297	0.598741198014531	0.715722725011755
ENSFDAG00000015214	0.530680619562707	-0.155300738086753	-0.279378646459241	-0.0950691776812036	0.288994992664053	0.358606450269454	0.124707538521493	-0.240945221305937	-0.210792512356806	-0.319978838279859	0.336147023381489	0.524613505127999	-0.736351665752265	-0.193521340300531	0.0713768401375514	0.250425200746856	0.367220342314748	0.0578065920498254	0.366615987539913	-0.597640227997431	-0.442760830417953	0.409961076278201	0.335200246583391	0.207081739151372	0.164443432209074	-1.19272600546607	0.073954976443348	-0.604818060898848	-0.0220399210976474	-0.0827674630061423	0.0968587697985335	0.0973511574668677	0.0197944501043832	0.494920287525602	-0.424204549051438	-0.424101384918732	0.0808528034741425	0.347009261524164	0.419350405918593	-0.102760511711975	0.376568398696492	0.462067329492951	0.224603893371592	-0.400411440367288	-0.44780677283203	0.166741847884039	-0.278620412424031
ENSFDAG00000021370	0.314088131739544	0.616062980681817	0.150654899982137	-1.08321765938063	-0.111597904558022	0.444716453224922	0.0212078275620824	0.0364600440111547	0.192233107390777	-0.568332572199432	-0.298570871234729	-1.46927419177341	0.765477983180121	0.387552370538405	0.592325089869824	0.0209562775878531	-0.767508876480792	-1.4635739879143	0.0168108836558316	1.02537671836211	1.17748721859632	0.18621655171815	0.807842945235344	0.599753857079866	-0.115119967358472	-0.279159592051629	-1.24163751929345	0.875211172854064	-0.542982087568829	0.0152678982932515	0.344770237693193	0.639030458120379	-0.656085790633375	-0.33519794671067	1.28906419200452	0.79874816601874	0.285973219426126	-0.755971552686833	-1.48423936189532	-3.14607508438329	-1.97480380720029	-1.08551039703638	-1.20051720676722	2.25391856390127	2.36721543701513	1.354215753616	1.58086424651185
ENSFDAG00000001710	-0.158014876667148	0.319063881884703	-0.0957099909130421	-0.0776074040561663	0.0192419434415569	-0.197126526951617	0.0260429148312173	0.0974882979028679	-0.127476262404789	0.192165237640993	-0.190498738349233	-0.278418088657341	0.188564995512028	0.297756861570423	-0.0466438252074362	-0.218439092085346	-0.227306538889517	-0.355676023066077	-0.0580829950830686	0.521830542430353	0.410435887112195	-0.101086754825399	0.0342575280509032	0.279199547362144	-0.0514660199832671	-0.184627917678784	0.0289908205313156	0.306751223697788	-0.135879753607147	-0.281338230873748	0.021941184292023	0.217954739510725	-0.204956437928581	0.0852221603048524	0.242289496664929	0.220623601772071	-0.655210256001884	0.341515550623558	-0.151004803075301	-0.455914623133928	0.0690194661595931	-0.219912487654699	-0.361169225658593	0.368741192421213	0.413514910662108	0.0406028843906894	0.168466347620131
ENSFDAG00000009403	-0.564871479428837	0.133402426682572	1.00757171757511	-0.863426818633967	-1.6145912155921	-0.0268740011835608	0.959396424197156	-1.20223995234472	0.0394925818019867	1.84432416982784	-1.42765001771005	-0.37277365643493	-0.0778978620526924	0.161941390001504	1.05821775259888	-0.9133923585478	-1.84841938432384	-0.585127182133376	0.709288036847021	1.30192476979356	2.135154728475	1.22110086548252	0.602897548755537	-1.15200185936652	-0.752481054460759	0.478080606277089	-0.511186703979312	0.344321584206163	2.65822927027215	1.0799160763469	-1.49999877494828	-1.9799986320763	1.29849298443715	-2.24440614458858	0.727263114146899	0.587413979791076	0.15773222096418	-0.15901806903895	-1.26042924703613	-1.67579249885619	-3.69170999517181	-0.161398420582035	0.496750354241448	0.911093779518348	2.16878483458245	1.2454480452801	0.91111053544591
ENSFDAG00000013023	0.376841915594524	0.721308468848516	0.0435236588263246	-1.13736417475018	-0.419483058150516	0.569930105140015	0.28115708971908	-0.139214152588828	0.0216603248902336	-0.255111640029121	-0.922358670998223	-2.81627529943961	2.37624189696611	0.582201895623316	0.13787550766152	0.229414149196543	-1.1146579434753	-1.84495276010132	0.628792684863332	0.843440834626661	1.33897117591665	-0.602581136668378	0.776627163076263	0.372664761696389	-0.854491241133472	2.07325900529584	-1.23695675219956	0.558642663450366	0.162100141602643	0.0367386440206463	0.042002194162756	0.204728654305241	-0.485655041060723	-0.439843497672765	1.54749858967937	1.06576079180806	0.503997427019587	-0.629452568709822	-2.33265144423636	-3.16126739707667	-2.44756633496679	-1.31762540374175	-1.99647809042169	2.64319814776433	2.77246975748088	1.84098391852172	1.77820156078085
ENSFDAG00000015517	0.273493699644906	0.609644203356024	0.158228106673324	-1.04149695433819	-0.265811869556547	0.293924790118637	-0.188028108500309	0.116722801682349	0.465584911120284	-0.430693273144414	-0.760816055579665	-1.65531238169904	1.29068126048141	-0.139907838057382	1.16185386299169	-0.123430866102396	-0.684222284399086	-1.71738548877134	0.291828215602916	0.947694562796602	1.29506334163826	0.0701361065659221	1.26780994201579	0.731990554378722	-0.30928223309909	-0.331664440738558	-1.48045593843094	0.7920401280328	-0.000472094994135919	-0.169970733200545	0.850351191078496	-0.364873520177786	-0.128634904783394	-0.780195431016413	1.01957229399682	1.15227814535135	0.680259932924394	-0.726317227479103	-2.08961573174029	-2.44707181484254	-2.59709010431238	-1.64761380624546	-1.43301000270337	2.48034446820115	2.66473483098216	1.51947409531388	1.67699598252944
ENSFDAG00000008070	0.107504297558623	0.658403359686928	0.142499963498833	-0.896056716270941	-0.556714421435996	0.453487575918071	0.0589360054075554	-0.195379227431393	0.110162809967349	0.163262623117514	-0.708190248738964	-2.47135875070226	1.95321191314815	0.969126443546866	0.0502185154548247	-0.0486268958106022	-0.979460698057203	-1.48479154053296	-0.0948334962012272	1.12001136021639	1.65124740353059	-0.0488049520026226	0.930540514997745	-0.920364682527901	-0.343551763425888	1.04625896341234	-0.73439345840027	0.177830763364206	-0.0450592219755408	0.0303386304962125	0.33568466458573	0.192156432228807	0.197224560559203	-0.901453901902585	0.798833095824788	0.463628493338484	0.112487777085589	-0.468456952264537	-0.84785183076173	-0.743226451600047	-1.43515822684691	-0.821548390724663	-0.774489474219267	1.25168141330156	1.27323615809632	0.642135325986572	0.611169462311635
ENSFDAG00000018746	0.32961655155716	0.755387957804573	0.176592279938401	-1.26317613887492	-0.198745330720394	0.546004197303675	0.203075595867677	-0.266409683899172	-0.108302825021133	-0.14942958023165	-1.20574422629144	-1.96391343483048	1.35015841840875	0.991805412039835	0.741524026385797	0.445468728306604	-1.17079446258608	-2.3344692853471	1.096594379197	0.709475376386042	1.26057012020165	-0.134537100878229	1.16347331337604	0.594594228518185	-0.475995264795258	-0.073734655380342	-1.09318765439947	2.08275462776792	-1.63798804355007	0.0911196368181184	0.363773344850448	0.264720080201706	-0.0993152493193941	-0.465688705381289	1.29739898493093	0.765242425813012	0.213683073865631	-0.579178268791245	-1.55678222368223	-2.3254991439918	-2.02459720860772	-1.33906248539874	-2.14518638672631	2.31107608402217	2.52138119015863	1.46381377073944	1.70720727749068
ENSFDAG00000015061	-1.36099225787576	0.556549006662966	0.558846371872125	0.155010803638154	-0.863150312730411	0.734904574801164	0.925815402994132	-0.58991477539367	-0.371207804611437	0.33362552576609	-0.598827504173272	-0.09143140707021	1.0618055786753	-0.560443152216798	0.321536389123744	-0.101071408623373	-0.912216012477882	-0.387739408347973	-0.00464041195167875	0.662620561597528	0.856402363858134	0.0923250143311245	0.177748396042891	0.458605670359665	-1.59885954433117	1.05501075925164	0.0574708860263637	-0.124147422352855	0.39249625912577	0.191595851438379	0.220051063914454	-0.297868065588613	-0.192977992320847	-0.152097536347201	1.13172593486841	0.963528086985921	0.55471432718308	-0.976275108248605	-1.59745555103032	-1.31758483198455	-1.38126726232574	-0.166884714758134	-0.523220905010786	1.30185206885566	1.05290997373607	0.663371003225036	0.349300759949576
ENSFDAG00000023029	-0.0398449274456292	0.608033129233502	0.100589096603382	-0.728405960558741	0.0431431651074652	0.732991379106885	-1.02036330060121	0.594818471466427	0.240949532887823	-0.622787358682207	-1.39179989265151	-2.27234427950751	1.05277896678598	0.390359566594169	0.723869031202784	-0.615800691904342	-1.08123912572465	-2.12541002924191	0.490613869269247	2.38162013581448	2.61362609902574	1.51033138163384	1.58711580434441	0.702390689909685	-1.0836184678382	-0.283901361061103	-2.91200666615588	-1.49091893378703	2.89810121964916	1.79295608866364	-1.56827837740492	-2.09280300188923	-0.78755053888301	-0.105507415580295	1.10126523882492	0.871216684752835	0.440017162985885	-0.536269396941329	-1.78788743411799	-3.29289502501398	-3.00802627661235	-1.04234297648125	-0.998287893758846	2.51438081568711	2.56576176290367	1.73732940702657	1.78027471019915
ENSFDAG00000003034	0.337499329819129	0.17446715296652	0.501492907813227	-1.02093970300118	-0.510772768766166	1.04648712601606	-0.00266073503244879	0.227007591744102	-0.186256163143405	-0.506273455303319	-1.65927952888657	-3.34636152050714	2.70586439249235	1.09490143164751	0.367377476080708	0.140589635280512	-1.36357101337518	-1.66657384541066	-0.196971862719768	1.63059347003138	2.12933103795663	-0.340091959112656	1.26828725541962	-1.01228393246294	-0.120291793345353	1.49298478511765	-1.21917419706713	-0.433773811413193	1.47675602208728	-0.578130906883021	1.9626743006664	-0.920934773422029	-0.8595271191889	-0.649032365504643	1.88899961195958	1.23489809039277	0.368675787639424	-0.885111836469235	-2.50021831289278	-1.63366592542485	-2.8077332001058	-2.42568964301567	-2.04454987983322	2.29768529923552	2.70600825239839	1.82602721064639	2.25620798784054
ENSFDAG00000020932	0.252703666059515	0.537784893211458	-0.0929884785429698	-0.686610742548559	-0.250567968437007	0.103032781211308	-0.501154866159356	-0.149623508663219	0.0504421525182503	0.661099121374124	-2.51152581115005	-2.28138505843058	1.03467990130759	1.03199296622393	0.823879969763444	0.400662944311561	-1.59645358388179	-2.2978379617933	0.976043656180821	1.33463804787796	1.87873479696985	1.05677895825047	1.23377417371194	0.470085859747196	-1.11870785351828	-0.125164505881691	-1.73721475394258	1.53726346375332	0.0257708246467895	-0.794924143861172	0.669146115877662	0.560355736607649	0.345305696205352	-1.82816114758555	1.05216116707909	0.393975127869009	0.246354784797213	-0.342404957513218	-1.16372088297155	-2.14710821212963	-2.35456874293153	-1.49165768986153	-2.06887115482648	2.59415460597682	3.00283030717737	1.31941188812904	1.74259101126479
ENSFDAG00000007563	0.178296133265552	0.712842286172146	0.342956521062674	-1.2334627866763	-0.220457687083876	0.916775502072927	0.241088147086431	-0.463230222797733	-0.29283833941044	-0.164512646534167	-2.53601460140925	-2.48986918828949	3.1113187728418	1.41595635016047	0.252273232568604	-0.167637432148975	-1.49379616954969	-1.93804150618371	0.283017556801557	1.3544936374375	1.94736010997823	-0.387200781546849	1.27078942817413	-1.04834507709906	-0.979880584541602	2.20906093475573	-0.893615122147196	1.48156506857162	-1.65277559873773	-1.13350165305394	1.4429096540735	0.792663263829927	-0.223725635498796	-0.394456951848984	2.33370900167424	0.667269138311195	0.102239830780213	-0.945007400015488	-1.95391573178904	-2.23743092068859	-3.11904547980662	-1.83784841449881	-1.52005717686452	2.26242493992561	2.76648653023155	1.62068653131968	2.09521644851568
ENSFDAG00000017834	0.266110403294003	0.429148226447222	-0.0326942629630906	-0.64522210427122	-0.167524519064065	0.0885718674362246	-0.322275316662639	0.155063055203859	0.0362973028279923	0.188559837862427	-0.915617635602744	-0.961080299210579	0.450008416556311	1.34217250222993	-0.203697955729413	-0.802558019655311	-1.27757929894638	-0.737462711953054	-0.349088530179133	1.51296720629232	1.79041835425997	0.655367250236183	-0.09352146631872	0.0509495989557491	-0.581753685044228	-0.00420709089250026	-0.0710737084399016	0.119625998804503	-0.128776208683397	0.246036361089605	0.0394828912182006	0.0588472287990034	0.0216910483034596	-0.333162019320389	0.927477641228423	-0.319069993212707	0.0585958099702557	-0.163383383419616	-0.365369030206998	-0.481184866990128	-0.93951440855339	-0.565104805087061	0.0484052977615956	0.385144015036216	0.724111653232728	0.158636941716215	0.705101711336066
ENSFDAG00000010690	-0.061908012462851	0.279786683160236	-0.185326329094027	-0.0334453671756316	-0.142116364227189	-0.0237088921265105	0.112581086343049	-0.0454932856784165	0.0974605973323284	0.0054457372468466	-0.114956378867097	-0.424694843115163	0.40926107249676	-0.102363600541274	0.210121691424543	-0.160724259342683	-0.454135907596106	-0.665981576919714	-0.067145075592431	0.61999948351224	0.756054541993927	0.323095020736321	0.372955791846467	0.391239789336868	-0.506917252597931	-0.453553085691503	-0.17354641516766	0.125716946533931	0.262487408968825	0.152711133728394	-0.161833153765259	-0.399709463532857	0.0834868287480086	-0.0618795939442105	-0.0325031230233526	0.0746154228730393	0.239809616397894	-0.131560814182979	-0.15187441409399	-0.62424924365622	-0.271137908891792	-0.229993391642645	-0.561673604786817	0.531784055468449	0.612720003412517	0.361018329995781	0.18409099088255
ENSFDAG00000012764	0.197579795158365	0.535239457818604	0.53495033184616	-1.30624463430353	-0.157800809120449	0.510142240483092	-0.0127032044729063	-0.298274447735201	0.121006248900588	-0.148115910431421	-0.684937175290274	-1.68007150911872	1.50658993435561	0.0805020007037198	0.57034667824383	0.106968415808418	-1.48660659817057	-2.40299525043125	0.235565948279598	1.68871232470092	1.99800113095698	0.761644105481218	0.705366836196711	0.316909605680714	-0.536849764073204	-0.346132963436903	-1.07803885794244	1.16273260271436	0.361936368406689	-0.144851995576947	0.604614732977779	0.114272096602035	-0.230591715115582	-1.6671882825007	0.195284330737009	0.520320258417406	0.12103094403045	-0.168316133034009	-0.703799177648462	-1.43481050553935	-2.90461287139877	-0.885960009146603	-2.00330008130098	2.35639596419032	2.40779505705363	1.26022903010626	1.37721696698196
ENSFDAG00000014156	0.193477441617031	0.528254801736725	0.502556103046409	-1.21992081160652	-0.387914231173198	0.206943259237724	-0.0487028707908377	0.137482321259303	0.486188911164814	-0.417173382976775	-0.474932443180584	-2.0686531938469	1.73976214595557	0.309234683735862	0.209542105837106	0.28869510120583	-1.36399757564258	-1.53595525955933	-0.0962287262201666	1.39164180989515	1.6228746787029	0.66902091608241	0.534872859106239	0.443581382456527	-0.667125391753633	-0.22831472494566	-0.902952612121799	0.519389810479086	-0.506092609219414	-0.755185044138058	1.07614180797576	1.05102509718521	-1.36212180967184	0.0852673876817763	1.25614527890378	1.15548887219677	0.174151996716573	-1.13454182363763	-1.38191922505574	-2.26606475092003	-2.25323654567975	-1.46559501605232	-2.06724413785385	2.61345308225615	2.55657603947624	1.57565475792482	1.34719368276106
ENSFDAG00000014832	0.394802721341196	0.93929307620254	-0.188529477539073	-1.1205098382203	-0.060955151130595	0.49811597270881	0.266842253702808	-0.233774501970906	0.133193865043284	-0.553868523805284	-0.616639583858098	-1.52386218738893	0.59921858829388	0.456283181261393	0.500718723436884	0.20223842424077	-0.530680542019383	-1.45278314861227	0.133134022075069	1.01257100317267	1.29837241105116	0.327300821212255	0.764886793687448	0.196244670304651	-0.0170046881671624	-0.878435066291552	-0.718677087890197	0.393645245514698	-0.464031635519903	0.398951936858528	0.0883319867462741	-0.553103691197644	0.217601054284533	0.0583413238251607	0.721933910963901	0.758623137330651	0.313977776775117	-0.528626922063976	-1.24148955740896	-0.569153531787208	-0.598237454096491	-0.410685397387176	-2.03024728439301	1.40901862755063	1.67802340156866	0.354214752240049	0.293645150181123
